"mz","mean_gp4_non_cribriform","mean_benign_epithelium","fc","log2fc","pvalue","pvalue_adj","mode"
"95.0139",0.00566655154357864,0.00679223194951135,0.834269439810034,-0.261414695990078,0.0535583755293592,0.151741805611497,"negative"
"95.0252",0.00885895085533911,0.00981129867937258,0.902933561075284,-0.147308258491908,0.949699071916092,0.97369483734912,"negative"
"95.0502",0.0086850949715368,0.0100003506538577,0.868479043600984,-0.20343705776252,0.781340466967976,0.883422719927879,"negative"
"95.9525",0.00104158983124098,0.00144317876546729,0.721733063265883,-0.470462747402229,0.448710404169247,0.643853429814946,"negative"
"95.9803",0.012925822432684,0.0152635405307622,0.846842998623632,-0.239833570551117,0.464301446590271,0.654682966389062,"negative"
"96.9222",0.724150068720058,0.647053972409358,1.11914940576537,0.16240264808236,0.570196491514675,0.742513934371053,"negative"
"96.9601",1.54036389645563,1.65189451436004,0.932483208258838,-0.100850348693558,0.771671239758412,0.875743743815327,"negative"
"96.9696",2.82686169523088,2.0283829646948,1.3936528478271,0.478871237611754,0.35703144479045,0.556499716762579,"negative"
"96.9775",0.00292771527092352,0.00362896141470737,0.806763957053427,-0.30978146326893,0.37713392729618,0.575313606476826,"negative"
"97.0294",0.0513932868401876,0.0589654787425189,0.871582626583999,-0.198290655651204,0.169055169946536,0.335173442260993,"negative"
"97.0658",0.0799720870662338,0.101335951304231,0.789177839029125,-0.341577650700796,0.136540438096471,0.289069959378732,"negative"
"97.9314",0.0732852360848485,0.0968426264608562,0.756745647687182,-0.402119622261961,0.0584190077735523,0.160410689014295,"negative"
"97.9595",0.00016906012979798,0.000282205892358183,0.599066619003845,-0.739211648530584,0.288151809445484,0.48697590830474,"negative"
"98.9293",0.000888320429906205,0.000608092656962014,1.46083071343796,0.546789002895638,0.29326391600885,0.49286692188878,"negative"
"98.9394",0.000929746693578644,0.00211291031700587,0.440031309467103,-1.18432191566948,0.00965799482188964,0.0435982658708788,"negative"
"98.9489",0.000572249343939394,0.000245285497119151,2.33299298434027,1.22218196892832,0.200080656429024,0.378598216206629,"negative"
"98.9559",0.0477578134652958,0.0554314850331352,0.861564748567492,-0.214968872520646,0.528140685919487,0.709628324127287,"negative"
"99.0063",0.0104071031488456,0.0124213994276958,0.837836606851322,-0.255259174911736,0.511772205662187,0.69842753926693,"negative"
"99.0089",0.757719354138889,0.622809508594039,1.21661494194172,0.282872627991672,0.0231440387354517,0.081427774048044,"negative"
"99.0453",0.0501343526171717,0.0506383380834847,0.990047353736569,-0.0144305642738055,0.81054593990714,0.899618447364999,"negative"
"99.0817",0.0122584139119769,0.0125439059039509,0.977240582466097,-0.033214318360696,0.869715262758344,0.933352964911393,"negative"
"99.9245",0.00426753428704906,0.00543292667922593,0.785494548153388,-0.348326832581596,0.10361295466393,0.237684993990373,"negative"
"99.9259",2.25605501453463,2.62888324921764,0.85817999532921,-0.220647823462821,0.0908999464098059,0.216829917889361,"negative"
"100.004",0.00134761835616883,0.00152244704567287,0.885165996412854,-0.175980063708665,0.631538987572552,0.787265371596393,"negative"
"100.926",0.215173484234668,0.253926841616977,0.847383769531682,-0.238912598756246,0.10361295466393,0.237684993990373,"negative"
"100.9335",0.553878641803391,0.673696765643611,0.822148286958521,-0.282529465499258,0.0535583755293592,0.151741805611497,"negative"
"101.0244",0.231410826269841,0.220355623566064,1.05016982332862,0.0706226454753746,0.54477180217263,0.722931185150598,"negative"
"101.0593",0.000104693941991342,0.000229331862960777,0.456517208902839,-1.13125884972532,0.10204150820537,0.236456591348992,"negative"
"101.0608",0.476914455787879,0.489877933631707,0.973537330518802,-0.0386917943991465,0.503688379499374,0.690751018374658,"negative"
"101.9243",0.0118212218659812,0.0167922148279483,0.703970380744919,-0.506413365529568,0.0692417930347731,0.180596230625465,"negative"
"101.9339",0.0155544188357864,0.0259907814665495,0.598459067335285,-0.740675520019134,0.00900917351938717,0.0411647751532859,"negative"
"101.9807",0,2.0035120191713e-05,0,-Inf,0.187641870063956,0.362192446867636,"negative"
"102.0546",0.0259057729387085,0.0106188089298936,2.43961192914771,1.28665167548445,2.80405126628529e-05,0.00117705692235332,"negative"
"102.056",1.97132939970058,1.31854191671832,1.49508284469784,0.580225428452345,7.05761770420275e-05,0.00178989026776031,"negative"
"102.0643",0.00181901273751804,0.00133245761382611,1.36515617355722,0.449066004572437,0.667913314947864,0.813443454164871,"negative"
"102.957",0.0086739416211039,0.0122570288559627,0.707670816723604,-0.498849668928162,0.487725166068729,0.675710283187784,"negative"
"103.0036",0.0368715882065296,0.0294044135928506,1.25394740793248,0.326476841037792,0.553183821359102,0.729587329578707,"negative"
"103.0387",0.022731995335101,0.0229728811405882,0.989514340669201,-0.0152074790118287,0.791043615845663,0.889984992319273,"negative"
"103.0402",1.98559816721861,1.61623130694703,1.22853589005728,0.296940004750409,0.0958258804238541,0.225778138908332,"negative"
"103.0592",0.0391068271729077,0.0159574031444571,2.45070120864194,1.29319460044819,6.69275849586569e-05,0.00172126436809166,"negative"
"103.9521",5.41445964646465e-05,8.73923591274526e-05,0.619557556349774,-0.690689781200623,0.658271296817335,0.805719642236623,"negative"
"104.0353",0.381364946786075,0.24906421745291,1.53119123528123,0.614654476804071,4.59608975241426e-05,0.00149865355141222,"negative"
"104.0435",0.0448782593090188,0.0254489774029727,1.76346022075435,0.818409032544602,0.0711965262216903,0.183493093692035,"negative"
"104.9538",0.00135778705162338,0.000971135034744476,1.39814444237473,0.483513413312163,0.201438429961631,0.380772850010288,"negative"
"104.9746",6.41888691919192e-05,0.000196552156427916,0.326574230262694,-1.61451714152302,0.144158774924045,0.301351516607096,"negative"
"105.0193",0.0888217325613997,0.071903229320247,1.23529545753502,0.304856146377339,0.849893710131959,0.921833035165404,"negative"
"105.0376",0.000126707810606061,0.000254712208888983,0.497454798726538,-1.00736265388576,0.314032510531001,0.51474269679498,"negative"
"105.9604",0.000742458312554113,0.00187592337273758,0.395782857308625,-1.33721896914022,0.0789908676158001,0.197720800913572,"negative"
"106.981",0.0265135595751804,0.0202086721067498,1.31198920122638,0.391755845412345,0.889619019736172,0.942253091669519,"negative"
"107.0364",0.0431581052046176,0.0147835425217064,2.91933446541987,1.54563950853115,0.0189379479216972,0.0703574626755221,"negative"
"107.0503",0.184829206264141,0.251828011162122,0.733950148798786,-0.446246018907688,0.261476849267141,0.458872394773474,"negative"
"107.061",0.00236169468329726,0.00143834309409447,1.64195503353398,0.715414618110954,0.579046019134041,0.747499491649882,"negative"
"108.0202",0.0628649117459957,0.00334442477977081,18.796927987809,4.23242499408302,0.315486635448856,0.516894209358108,"negative"
"108.0218",0.27642318438925,0.301549648934465,0.916675530434206,-0.125516931918425,0.120690178290511,0.26345518895215,"negative"
"108.0454",0.100212923643939,0.101966084627309,0.98280643029712,-0.0250207979041978,0.959749651857077,0.98014701582272,"negative"
"108.9018",1.14158815060426,0.901114090157573,1.26686305660212,0.341260582695927,0.225808840406697,0.414190801187974,"negative"
"108.9963",1.21672934567172,1.27036469701471,0.957779564034616,-0.0622344415022643,0.596173410543503,0.761800313262727,"negative"
"109.0296",0.0400974227590909,0.0520067382775623,0.771004375338618,-0.375189047637563,1,1,"negative"
"109.0658",0.0295340163680736,0.0312691822559486,0.944508753901137,-0.0823639270177791,0.762037349321364,0.87267494503657,"negative"
"109.9958",0.0141317135716089,0.0157344379921305,0.898139074219039,-0.154989235498969,0.596173410543503,0.761800313262727,"negative"
"110.0246",0.0404572563834055,0.0198916514926196,2.03388121888302,1.02423542652468,0.000188003928958752,0.00316401082284499,"negative"
"110.8991",0.783485422712121,0.621047108828716,1.26155554316928,0.335203726005727,0.225808840406697,0.414190801187974,"negative"
"110.9759",0.285950410588384,0.315342715429007,0.906792504146999,-0.14115562956368,0.272347099075441,0.467392671909544,"negative"
"110.9931",0.00428525530735931,0.00505071355327158,0.848445524015819,-0.237106062998328,0.536422019252572,0.716539782757344,"negative"
"111.0088",2.29618293706457,3.6495960129773,0.62916085202301,-0.668499189469663,0.0752417235773958,0.190292780127874,"negative"
"111.0201",3.4952577162482,1.25054762294273,2.7949816961175,1.48283883512322,4.93973691253037e-06,0.000870784318835104,"negative"
"111.0251",0.000477590286580087,0.000300141305874609,1.59121812703651,0.670131616450657,0.549403037233661,0.727754766767258,"negative"
"111.0454",0.0404355662457792,0.0508428314871816,0.795305160295286,-0.330419563080528,0.10361295466393,0.237684993990373,"negative"
"111.0816",0.0747221596344877,0.061721985820968,1.21062468487693,0.27575167329808,0.519923224368199,0.70363653903437,"negative"
"112.0122",0.0866976907411255,0.166097799117181,0.521967727458935,-0.937967485169355,0.0692417930347731,0.180596230625465,"negative"
"112.0234",0.118580946712554,0.0172779160192767,6.86315100618935,2.77887109786725,3.87680213342734e-06,0.000786868318474569,"negative"
"112.0406",0.00150231497041847,0.00102707605877888,1.46271053402278,0.548644292751105,0.161305058047322,0.32362545064189,"negative"
"112.0517",0.0575629434623737,0.0790150244370828,0.728506304623234,-0.456986637203866,0.511772205662187,0.69842753926693,"negative"
"112.8959",0.0832745012094156,0.0551055772781441,1.51118099696315,0.595676465124121,0.161369645569245,0.32362545064189,"negative"
"112.9857",0.200822225353535,0.280830470579492,0.715101267106594,-0.483780535223752,0.00328481204608777,0.0202637391762036,"negative"
"112.9877",0.137555962582431,0.0943242690431162,1.45833054396164,0.544317756761025,0.261476849267141,0.458872394773474,"negative"
"113.0222",5.27818863636364e-05,7.71439125864395e-05,0.684200277040582,-0.547509406617573,0.852924798991011,0.924846011257474,"negative"
"113.0246",0.12600227352381,0.129294076049818,0.974540190652355,-0.0372064105235382,0.519923224368199,0.70363653903437,"negative"
"113.0359",0.0189328504102092,0.00754833499817001,2.50821544284922,1.32666127357094,1.78852396295284e-05,0.00100196338272018,"negative"
"113.0608",0.0980622040529582,0.104390353953402,0.939379936356295,-0.0902193146069589,0.781340466967976,0.883422719927879,"negative"
"113.0974",0.0227052748299062,0.0158299100676238,1.43432746824912,0.520374440277219,0.0816595275024522,0.200957273880698,"negative"
"113.9241",0.00364260811190476,0.00431487440072619,0.844197947289432,-0.244346773574416,0.337594318419277,0.538415779165791,"negative"
"113.9261",3.22153945373016,3.76727304899515,0.855138295481249,-0.22577033913354,0.106317654802464,0.242821810718323,"negative"
